zeit_sample	5	2106	common
sieger_wille	52	487	common
verstärker_power	9	160	common
golf_marathon	7	595	common
ethik_schüler	17	164	common
fisch_darstellung	26	1272	common
kolonie_dorf	9	93	common
verhältnis_ebene	11	60	common
straßenbahn_motiv	5	220	common
verbrecher_erzählung	7	154	common
werft_straße	425	181	common
passwort_änderung	557	167	common
film_chor	5	2138	common
hörfunk_andacht	6	164	common
meridian_wert	5	76	common
tourismus_tradition	29	499	common
scan_bewegung	8	224	common
pony_freak	25	217	common
müll_adresse	11	582	common
unfall_ausgang	17	509	common
stress_tag	173	441	common
form_problematik	9	1025	common
brigade_ausflug	17	60	common
jagd_diskussion	5	1018	common
fahrgast_schutz	5	170	common
süd_ender	15	748	common
support_beitrag	11	255	common
schüler_bogen	142	1114	common
moped_rund	5	152	common
zoo_safari	6	339	common
über_all	2926	1078	common
drachen_partikel	8	983	common
soul_manager	11	165	common
pharma_zweck	5	270	common
start_check	99	1212	common
hügel_gelände	117	182	common
dorf_hügel	26	1199	common
industrie_pneumatik	7	1400	common
reform_planung	23	664	common
geschenk_korb	1908	462	common
dschungel_schule	13	367	common
herz_hormon	24	1381	common
nahkampf_einheit	424	182	common
abenteuer_bahn	13	420	common
licht_kiste	8	2187	common
dienst_mann	861	853	common
panik_gemach	6	201	common
bau_firma	17404	2009	common
gesicht_massage	31	603	common
ausflug_fenster	10	250	common
internet_regierung	24	1629	common
front_verteidigung	6	806	common
allerwelts_buch	11	203	common
zinn_verarbeitung	14	253	common
sport_report	53	2154	common
haus_gutachter	33	2255	common
markt_spiegel	232	1740	common
nikolaus_fenster	12	231	common
fluss_fest	39	744	common
foto_tool	49	1436	common
schuh_sensor	39	606	common
abo_modell	421	161	common
dienst_blockade	14	853	common
folge_gesellschaft	48	973	common
demo_sequenz	16	362	common
knochen_burg	6	896	common
ritter_stechen	11	487	common
röntgen_film	733	315	common
bahn_konferenz	19	1118	common
schlacht_rest	61	551	common
geier_schlucht	85	98	common
glanz_verlust	52	284	common
sport_geschehnis	5	2154	common
kunst_schreiber	56	1945	common
hormon_spritze	884	393	common
kultur_terrorist	17	2237	common
winter_champion	9	1777	common
fahrzeug_rettung	5	1253	common
milz_energie	13	74	common
lava_sand	510	278	common
objekt_verteilung	16	819	common
warp_waffe	5	119	common
abend_auktion	18	714	common
gewalt_konstellation	15	720	common
mode_schalter	13	966	common
energie_haltung	6	1985	common
angst_treiber	5	592	common
zeichen_schülerin	6	674	common
bieter_stunde	37	99	common
platz_besucher	44	670	common
tabak_regulierung	12	430	common
kai_spitze	7	83	common
lok_shop	36	284	common
technik_optimierung	19	969	common
anhänger_fahrzeug	39	176	common
feinschmecker_qualität	9	75	common
test_stück	230	1818	common
