geheimdienst_team	5	261	common
psychologie_preis	7	64	common
meister_tugend	6	880	common
kaffee_urteil	6	829	common
wind_prinz	14	1056	common
praxis_schließung	324	927	common
vorrang_straße	66	80	common
account_bereich	20	90	common
jazz_trend	6	624	common
reiter_allee	7	512	common
zwiebel_kuchen	2691	299	common
winter_auge	17	1777	common
schöpfer_sohn	254	110	common
projekt_muster	6	1449	common
party_meile	2011	913	common
zinn_bild	14	253	common
kunststoff_attrappe	6	1050	common
kultur_schloss	125	2237	common
web_szene	153	1101	common
flash_treffen	6	228	common
troll_volk	21	296	common
regime_kraft	27	68	common
leasing_rücklauf	32	189	common
wurzel_tunnel	11	641	common
slot_keller	7	75	common
dauer_marone	5	1907	common
stuhl_stapel	15	320	common
post_prozess	37	1040	common
balkon_klasse	9	292	common
chakra_einsatz	51	131	common
doping_netzwerk	72	273	common
club_auktion	7	816	common
leder_röhre	41	839	common
erz_vorrat	83	447	common
licht_untermalung	20	2187	common
kern_umfahrung	17	1140	common
system_spülung	8	1686	common
entwickler_produkt	29	288	common
kugel_städter	11	669	common
glas_würfel	329	1458	common
inland_mission	14	393	common
zwilling_sachse	18	407	common
referenz_gemisch	6	801	common
implantat_konstruktion	16	194	common
wein_bowle	10	1471	common
karbon_anteil	15	107	common
atem_rhythmus	1474	471	common
item_generierung	9	146	common
produkt_aufwertung	76	1577	common
akzeptanz_prozess	25	147	common
fluss_heiligtum	11	744	common
markt_beispiel	6	1740	common
lager_spur	3935	1213	common
papyrus_kapitell	18	61	common
teller_dübeln	34	167	common
licht_richtung	285	2187	common
existenz_beweis	25	238	common
polizei_sparte	11	1164	common
militär_recht	238	1280	common
medizin_wesen	91	492	common
datenbank_benutzung	23	461	common
beschwerde_gang	12	325	common
gemeinde_theater	25	1133	common
literatur_mission	6	874	common
nuss_paste	24	261	common
roboter_lackierung	9	382	common
gipfel_ereignis	14	408	common
nachkriegs_provinz	5	556	common
fisch_neid	32	1272	common
show_chor	47	510	common
schwanz_hälfte	17	233	common
schuh_bekleidung	43	606	common
zug_lenkung	63	1127	common
ausgabe_staat	66	669	common
test_kilometer	717	1818	common
sprecher_verb	10	214	common
wirtschaft_presse	21	1927	common
dorf_historie	14	1199	common
technologie_diskurs	13	609	common
stoffwechsel_gewicht	14	287	common
klammer_wert	102	149	common
drehzahl_sprung	139	200	common
vorgänger_creme	8	408	common
spruch_gedicht	83	165	common
schleimhaut_kontakt	256	170	common
tor_loser	11	803	common
zucker_spezialität	8	789	common
geschütz_park	30	128	common
bruch_zeichen	62	335	common
ventil_klingel	10	304	common
siegel_saal	6	211	common
heu_ring	81	421	common
turbo_spinner	110	360	common
bruch_viertel	7	335	common
ziel_helligkeit	10	1358	common
strand_kind	5	846	common
darm_struktur	27	434	common
handschuh_box	44	101	common
raum_auflösung	50	1554	common
test_spaziergang	12	1818	common
torpedo_luke	24	125	common
dach_tuning	10	965	common
silber_leiter	31	1278	common
ton_meditation	6	1227	common
priester_palme	8	348	common
rücken_management	5	601	common
standort_beispiel	8	744	common
keil_bildung	14	168	common
werkzeug_miete	5	551	common
intelligenz_profil	43	184	common
korn_anzahl	11	540	common
bau_boss	5	2009	common
deck_bezeichnung	58	541	common
symbol_milieu	10	362	common
zinn_arbeiter	10	253	common
tour_konzept	29	836	common
auto_haus	43980	1893	common
objekt_drehung	5	819	common
handball_fan	1025	313	common
whisky_freund	134	137	common
rang_symbol	27	222	common
wein_boden	10	1471	common
