block_monster	24	749	common
photo_leuchte	10	543	common
film_studiengang	17	2138	common
leib_strafe	36	414	common
vampir_team	6	458	common
comedy_kunst	5	105	common
elektrolyt_veränderung	11	85	common
star_nut	8	725	common
bad_ami	129	680	common
zier_dolde	9	409	common
zahl_betrag	2418	887	common
datenbank_passwor	64	461	common
puffer_druck	12	189	common
tango_welt	36	159	common
besen_ende	10	137	common
schnee_piste	200	1053	common
erz_verkehr	28	447	common
gehirn_fresser	32	493	common
eid_ex	22	87	common
efeu_beere	15	63	common
sternchen_frage	8	77	common
alltag_aktivität	5	1201	common
kälte_bereich	95	424	common
status_panel	7	411	common
chef_sicht	7	615	common
teil_schnitt	25	2281	common
film_verhandlung	5	2138	common
sonder_kiste	8	1705	common
general_kläger	7	660	common
klinker_hersteller	9	113	common
aal_glätte	9	157	common
schicksal_schlag	732	374	common
hacker_funk	37	138	common
europa_dorf	62	668	common
rat_feld	12	563	common
mord_risiko	6	564	common
plan_preis	96	575	common
system_extension	25	1686	common
mieter_problem	29	252	common
kindergarten_koffer	5	517	common
spieler_transport	5	833	common
implantat_schablone	15	194	common
kosten_unterschied	765	879	common
ross_rucker	26	197	common
server_techniker	10	501	common
fahrt_rum	42	446	common
bus_stecker	43	727	common
spiel_bahre	16	2913	common
uran_schauung	7	210	common
wettkampf_ablauf	126	652	common
fleisch_programm	10	827	common
bio_limo	20	1321	common
beispiel_zitat	30	668	common
schacht_graben	19	236	common
vorbild_suche	17	162	common
box_bundesliga	9	712	common
fan_interaktion	6	853	common
wirkstoff_verschreibung	6	215	common
liga_aufsteiger	292	799	common
klub_cup	5	244	common
halogen_füllung	5	76	common
finanz_maschinerie	17	1451	common
wein_korken	392	1471	common
ruhr_industrie	178	299	common
kälte_pol	265	424	common
niederschlag_intensität	9	203	common
ballett_premiere	84	244	common
magazin_titel	106	258	common
brenner_gruppe	15	180	common
klang_landschaft	1589	1310	common
haar_nadel	2089	818	common
umsatz_explosion	42	433	common
drehzahl_marke	10	200	common
bieter_erklärung	42	99	common
schatten_pfeil	12	1000	common
netzhaut_schädigung	115	107	common
katalog_anstoß	5	342	common
layout_entwicklung	69	219	common
gummi_füßchen	160	927	common
riss_linie	61	208	common
blei_belang	5	501	common
hotel_bestätigung	47	1007	common
